Title,Edition,ISBN,Publisher Name,Publishing Year,Serial Title,Call Number,Language,publishing place,Classification,Notes,Image,File Attach,Author,Subject,Item Start value,Specific Detail Info,Copies,Price,label,Supplier,Subtitle,Keyword,Book review,Standards,Frequency,
Arthur goes to camp,,,Little Brown And Company,,,928,English,,,,,,Marc Brown,,928,,1,$5.95 ,,,,,,,,
Binky Brothers Detectives,,,Happer Trophy,,,929,English,,,,,,James Lawarence,,929,,1,,,,,,,,,
It's a Small World ,,,Western Publishing company,,,930,English,,,,,,Disney,,930,,1,,,,,,,,,
Peter and the Wolf,,,Western Publishing company,,,931,English,,,,,,Disney,,931,,1,,,,,,,,,
101 Dalmatians,,,Western Publishing company,,,932,English,,,,,,Disney,,932,,1,,,,,,,,,
Pinocchio,,,Western Publishing company,,,933,English,,,,,,Disney,,933,,1,,,,,,,,,
Bubbles is Honest,,,Shree Book Centre,,,934,English,,,,,,Shree Book,,934,,1,20,,,,,,,,
Bubbles the Litterbug,,,Shree Book Centre,,,935,English,,,,,,Shree Book,,935,,1,20,,,,,,,,
Bubbles Plays with Fire,,,Shree Book Centre,,,936,English,,,,,,Shree Book,,936,,1,20,,,,,,,,
Bubbles Finds a red Ball,,,Shree Book Centre,,,937,English,,,,,,Shree Book,,937,,1,20,,,,,,,,
Bubbles the Artist,,,Shree Book Centre,,,938,English,,,,,,Shree Book,,938,,1,20,,,,,,,,
Bubbles is Careless,,,Shree Book Centre,,,939,English,,,,,,Shree Book,,939,,1,20,,,,,,,,
Bubbles Has A Toohache,,,Shree Book Centre,,,940,English,,,,,,Shree Book,,940,,1,20,,,,,,,,
Value Tales story Book The Value of Helping,,,Simon & Schuster Children's Publishing,,,941,English,,,,,,Harriet Tubman,,941,,1,$0.75 ,,,,,,,,
Value Tales story Book The Value of Honesty,,,Simon & Schuster Children's Publishing,,,942,English,,,,,,Harriet Tubman,,942,,1,$0.75 ,,,,,,,,
Value Tales story Book The Value of Believing in Yourself,,,Simon & Schuster Children's Publishing,,,943,English,,,,,,Spencer  Jojnson ,,943,,1,,,,,,,,,
Value Tales story Book The Value of Honesty,,,Simon & Schuster Children's Publishing,,,944,English,,,,,,Spencer  Jojnson ,,944,,1,,,,,,,,,
Value Tales story Book The Value of Humor,,,Simon & Schuster Children's Publishing,,,945,English,,,,,,Spencer  Jojnson ,,945,,1,,,,,,,,,
Value Tales story Book The Value of Humor,,,Simon & Schuster Children's Publishing,,,946,English,,,,,,Spencer  Jojnson ,,946,,1,,,,,,,,,
Value Tales story Book The Value of Determination,,,Simon & Schuster Children's Publishing,,,947,English,,,,,,Spencer  Jojnson ,,947,,1,,,,,,,,,
Who  lives here? ,,,Random House,,,948,English,,,,,,Dot and Sy Barlowe,,948,,1,,,,,,,,,
The Little Rabbit,,,Random House,,,949,English,,,,,,Judy Dunn,,949,,1,,,,,,,,,
Creating with Collage,,,Scholastic Printing New York,,,950,English,,,,,,Deborah Schecter,,950,,1,$3.99 ,,,,,,,,
Human Bady,,,Scholastic Printing New York,,,951,English,,,,,,Kathleen weidner,,951,,1,$3.99 ,,,,,,,,
Invisibles,,,Troubador Press,,,952,English,,,,,,Larry Evans,,952,,1,,,,,,,,,
The magic Fish,,,Scholastic Printing New York,,,953,English,,,,,,Freya littledale,,953,,1,$2.50 ,,,,,,,,
ThePout Pout Fish,,,Scholastic Printing New York,2008,,954,English,,,,,,Deborah Diesen,,954,,1,,,,,,,,,
The Rainy Day Grump,,,The Millbrook Press,,,955,English,,,,,,Deborah Eaton,,955,,1,$3.99 ,,,,,,,,
Thumbulina,,,Shree Book Centre,,,956,English,,,,,,Shree Book,,956,,1,60,,,,,,,,
A Burst of Firsts,,,Scholastic Printing New York,2002,,957,English,,,,,,J. Patrick Lewis,,957,,1,,,,,,,,,
Slower than a Snail,,,Scholastic Printing New York,,,958,English,,,,,,Anne Schreiber,,958,,1,$2.95 ,,,,,,,,
Stone Soup,,,Scholastic Printing New York,,,959,English,,,,,,Ann Mc Govern,,959,,1,$3.25 ,,,,,,,,
Arthur goes to camp,,,Little Brown And Company,,,960,English,,,,,,Marc Brown,,960,,1,$5.95 ,,,,,,,,
Arthur goes to camp,,,Little Brown And Company,,,961,English,,,,,,Marc Brown,,961,,1,$5.95 ,,,,,,,,
My  First book about Space,,,A Golden book,,,962,English,,,,,,Dinah l Moche,,962,,1,$1.50 ,,,,,,,,
Sleeping Beauty,,,Queen Street House,,,963,English,,,,,,Queen Strees,,963,,1,,,,,,,,,
The call of the Wild,,,Chick Fil Inc,,,964,English,,,,,,Jack London,,964,,1,,,,,,,,,
The Little Red Hen,,,Scholastic Printing New York,,,965,English,,,,,,Lucinda Mc Queen,,965,,1,$3.99 ,,,,,,,,
The Little Mermaid,,,Walt Disney,,,966,English,,,,,,Disney,,966,,1,$1.25 ,,,,,,,,
"Hello,Biscuit!",,,Scholastic Printing New York,,,967,English,,,,,,Alyssa Satin Capucilli,,967,,1,,,,,,,,,
Shrek the Third,,,Happer collin children bools,,,968,English,,,,,,Annie Auerbach,,968,,1,$3.99 ,,,,,,,,
The Stupids Die,,,Houghton Mifflin Company,,,969,English,,,,,,Harry Allard,,969,,1,$5.95 ,,,,,,,,
The Icky Bug,,,Charlesbridge,,,970,English,,,,,,Jerry Pallotta,,970,,1,$6.95 ,,,,,,,,
Kids Ask How?,,,PIL Publication ,,,971,English,,,,,,Marilee Harrald,,971,,1,,,,,,,,,
Effie,,,Scholastic Printing New York,1990,,972,English,,,,,,Beverley Allinson,,972,,1,,,,,,,,,
Effie,,,Scholastic Printing New York,1990,,973,English,,,,,,Beverley Allinson,,973,,1,,,,,,,,,
Corduroy,,,Scholastic Printing New York,,,974,English,,,,,,Don Freeman,,974,,1,,,,,,,,,
Corduroy Lost and Found,,,Scholastic Printing New York,,,975,English,,,,,,Don Freeman,,975,,1,,,,,,,,,
All Aboard a True Train Story,,,Scholastic Printing New York,2004,,976,English,,,,,,Susan Kuklin,,976,,1,,,,,,,,,
The Salman Princess,,,Sasquatch Books,,,977,English,,,,,,Midy Dwyer,,977,,1,$9.95 ,,,,,,,,
Bahubali ,,,India book House Pvt. Ltd,,,978,English,,,,,,Anant Pai,,978,,1,35,,,,,,,,
Is  Your Mama a Llama,,,Scholastic Printing New York,,,979,English,,,,,,Deborah Guarino,,979,,1,,,,,,,,,
The Lery First Thanksgiving Day,,,Scholastic Printing New York,,,980,English,,,,,,Rhonda Gowler,,980,,1,,,,,,,,,
Kids' Question & Answer Book,,,A Troll Book,1991,,981,English,,,,,,Anna Pansini,,981,,1,$2.95 ,,,,,,,,
Bruno Fiinds A  Ball,,,Early Childhood Publications ,,,982,English,,,,,,Shree Book,,982,,1,25,,,,,,,,
Bubbles Owns Up,,,Early Childhood Publications ,,,983,English,,,,,,Shree Book,,983,,1,25,,,,,,,,
My Little Christmas Tree,,,Mannheim Steamroller,,,984,English,,,,,,Chip Davis,,984,,1,,,,,,,,,
I Wonder Why The Sea is Salty,,,Kingfishers,1995,,985,English,,,,,,Michael Chinery,,985,,1,,,,,,,,,
I Wonder Why Lemons Taste Sour,,,Kingfishers,1995,,986,English,,,,,,Deborah Chancellor,,986,,1,,,,,,,,,
What A Team! ,,,Advance Publications,1998,,987,English,,,,,,Emily Hutta,,987,,1,,,,,,,,,
Jerry seinfeld Halloween,,,A Byron Preiss Book,2008,,988,English,,,,,,Jemes Bennett,,988,,1,$7.99 ,,,,,,,,
Arthur goes to camp,,,Little Brown And Company,,,989,English,,,,,,Marc Brown,,989,,1,$5.95 ,,,,,,,,
Click Click Moo Cows That Type,,,Scholastic Printing New York,,,990,English,,,,,,Doreen Cronin,,990,,1,,,,,,,,,
Hitopadesh ,,,Navneet Publication,,,991,English,,,,,,Yogesh Joshi,,991,,1,40,,,,,,,,
The Silly Chicken Pollo Bobo,1,,Hoopoe books ,2000,,992,English,,,,,,Idries Shah,,992,,1,,,,,,,,,
What Pigs Love Best,,,"Random House ,New York",,,993,English,,,,,,Shana Corey,,993,,1,$3.25 ,,,,,,,,
Down at the Docks,,,"Random House ,New York",,,994,English,,,,,,Richard  Courtney,,994,,1,$3.99 ,,,,,,,,
Winnie the Pooh,,,Walt Disney,,,995,English,,,,,,Disney,,995,,1,,,,,,,,,
Winnie the Pooh,,,Walt Disney,,,996,English,,,,,,Disney,,996,,1,,,,,,,,,
Winnie the Pooh,,,Walt Disney,,,997,English,,,,,,Disney,,997,,1,,,,,,,,,
Edmund and the White Witch,,,Harper collins Pub,,,998,English,,,,,,C.S Lewis,,998,,1,,,,,,,,,
Ledy and the Tramp,,,Walt Disney,,,999,English,,,,,,Disney,,999,,1,,,,,,,,,
The Jungle Book,,,Walt Disney,,,1000,English,,,,,,Disney,,1000,,1,,,,,,,,,
A day at the Beach,,,"Random House ,New York",,,1001,English,,,,,,Mircea Vasillu,,1001,,1,$1.95 ,,,,,,,,
Strawberry Shortcakes Cooking Fun,,,"Random House ,New York",,,1002,English,,,,,,Michael J Smollin,,1002,,1,$1.95 ,,,,,,,,
Saved By The Bell,,,Dream House ,,,1003,English,,,,,,Barbara Davoll,,1003,,1,,,,,,,,,
Cinderella ,,,Random House,1993,,1004,English,,,,,,Disney,,1004,,1,,,,,,,,,
Catch Me Catch Me,,,Random House,,,1005,English,,,,,,Rev W Awdry,,1005,,1,$3.25 ,,,,,,,,
Big Frank's Fire Truck,,,Random House,,,1006,English,,,,,,Leslie McGuire,,1006,,1,$3.25 ,,,,,,,,
"Jump, Frog Jump",,,Scholastic Printing New York,,,1007,English,,,,,,Robert Kalan,,1007,,1,,,,,,,,,
Loving Photographs,,,Scholastic Printing New York,,,1008,English,,,,,,Ann Morris,,1008,,1,,,,,,,,,
Sisters Are for Making Sand Castles,,,Puffins Books,2001,,1009,English,,,,,,Harriet Ziefert,,1009,,1,$6.98 ,,,,,,,,
Bread and Jam for Frances,,,Scholastic Printing New York,,,1010,English,,,,,,Russell Hoban,,1010,,1,,,,,,,,,
Peek - A Boo!,,,Puffins Books,1981,,1011,English,,,,,,Janet ,,1011,,1,$3.50 ,,,,,,,,
The Teacher form the Black Lagoon,,,Scholastic Printing New York,,,1012,English,,,,,,Mike Thaler,,1012,,1,$3.25 ,,,,,,,,
The Teacher form the Black Lagoon,,,Scholastic Printing New York,,,1013,English,,,,,,Mike Thaler,,1013,,1,$3.25 ,,,,,,,,
Why Mosquitbes Buzz in Peoples Ears,,,Scholastic Printing New York,,,1014,English,,,,,,Verna Aardema,,1014,,1,$3.25 ,,,,,,,,
Boots,,,Scholastic Printing New York,,,1015,English,,,,,,Anne Schreiber,,1015,,1,$3.25 ,,,,,,,,
The Funniest Pig in the World,,,Random House,1998,,1016,English,,,,,,Shana Corey,,1016,,1,$3.25 ,,,,,,,,
Andy That's My Name,,,Aladdin Picture Books,,,1017,English,,,,,,Tomie de Paola,,1017,,1,$5.50 ,,,,,,,,
I Love My Baby Sister,,,Puffins Books,1985,,1018,English,,,,,,Elaine Edelman,,1018,,1,$4.95 ,,,,,,,,
Gila Monsters meet you at the Airport,,,Aladdin Paperbacks,,,1019,English,,,,,,Marjorie Sharmat,,1019,,1,$4.95 ,,,,,,,,
A book Of Dinosaur Riddles,,,Harpper Trophy,,,1020,English,,,,,,Noelle Sterne,,1020,,1,$2.95 ,,,,,,,,
Spiderman Funhouse Phantom,,,Harper collins Pub,2010,,1021,English,,,,,,Andy Ball,,1021,,1,$6.99 ,,,,,,,,
No Matter What,,,Scholastic Printing New York,2000,,1022,English,,,,,,Debi Gliori,,1022,,1,,,,,,,,,
The Very First Easter,,,Zonder kids,2009,,1023,English,,,,,,Kelly Pulley,,1023,,1,$1.99 ,,,,,,,,
My Little Pony Valentine's Day Up up and Away!,,,Harper Festival,,,1024,English,,,,,,Ann Maria Capalija,,1024,,1,$4.99 ,,,,,,,,
Dora Saves Crystal Kingdom,,,Scholastic Printing New York,2009,,1025,English,,,,,,Molly Reisner,,1025,,1,l,,,,,,,,
It's Thanksgiving,,,Scholastic Printing New York,1982,,1026,English,,,,,,Jack Prelutsky,,1026,,1,,,,,,,,,
Play Ball Amelia Bedelia,,,Scholastic Printing New York,,,1027,English,,,,,,Peggy Parish,,1027,,1,,,,,,,,,
The Littles to the Rescue,,,Scholastic Printing New York,,,1028,English,,,,,,John Peterson,,1028,,1,$3.99 ,,,,,,,,
For Eagle Eyes only,,,Water mill Press,1988,,1029,English,,,,,,Rolf Heimann,,1029,,1,$3.99 ,,,,,,,,
Puzzlemania,,,Highlights for children Inc,1991,,1030,English,,,,,,Michael Palan,,1030,,1,$5.95 ,,,,,,,,
Puzzlemania,,,Highlights for children Inc,1991,,1031,English,,,,,,Michael Palan,,1031,,1,$5.95 ,,,,,,,,
Pooh's Jack o Lantern  ,,,Egmont Imagination Ltd.,,,1032,English,,,,,,Disney,,1032,,1,42,,,,,,,,
Poor Pluto!,,,Scholastic Printing New York,2007,,1033,English,,,,,,Bill Henderson,,1033,,1,$3.99 ,,,,,,,,
Alphabet Mystery,,,Scholastic Printing New York,2003,,1034,English,,,,,,Audrey Wood,,1034,,1,,,,,,,,,
Ten Sly Piranhas,,,Scholastic Printing New York,1994,,1035,English,,,,,,Victoria Chess,,1035,,1,,,,,,,,,
Ruff's Bone,,,Random House,1994,,1036,English,,,,,,Eli Noyes,,1036,,1,,,,,,,,,
The Dinosaur Who Lived in My Backyard,,,Puffins Books,,,1037,English,,,,,,B.G. Hennessy,,1037,,1,,,,,,,,,
Story of Painting ,,,Usborne Publishing Ltd,1980,,1038,English,,,,,,Anthea Peppin,,1038,,1,$4.95 ,,,,,,,,
Narcissus and Echo A Greek Flok tale,,,Tiny Tot Pub,,,1039,English,,,,,,Tiny tot,,1039,,1,,,,,,,,,
Cool Kids Value Responsibilty,,,Learners Press ,,,1040,English,,,,,,Mary Joseph,,1040,,1,70,,,,,,,,
The frog prince Continued,,,The Trumpet Club New York,1991,,1041,English,,,,,,Jon Scieszka,,1041,,1,,,,,,,,,
The Greek news Alexander Victorious,,,Scholastic Printing New York,,,1042,English,,,,,,Anton Powell,,1042,,1,,,,,,,,,
The True Story of the 3 Little Pigs,,,Scholastic Printing New York,,,1043,English,,,,,,A. Wolf,,1043,,1,,,,,,,,,
Choo Choo ,,,Houghton Mifflin Company,,,1044,English,,,,,,Virgina Lee Burton ,,1044,,1,$3.95 ,,,,,,,,
The Island of Lost Dreams,,,Hyperion Books for Children,,,1045,English,,,,,,Lara Bergen,,1045,,1,$5.99 ,,,,,,,,
This First Thanksgiving Day,,,Scholastic Printing New York,2002,,1046,English,,,,,,Mark Buehner,,1046,,1,,,,,,,,,
The Hardest word,,,Scholastic Printing New York,2001,,1047,English,,,,,,Yom Kippur,,1047,,1,$3.99 ,,,,,,,,
Rumpelstiltskin,,,Rohan Book company,,,1048,English,,,,,,Rohan ,,1048,,1,40,,,,,,,,
Movie Storybook The Cat in the Hat,,,Random House,2003,,1049,English,,,,,,Ron Fontes,,1049,,1,$8.99 ,,,,,,,,
Teddy on Television,,,Grandreams Limited,1993,,1050,English,,,,,,Anne McKie,,1050,,1,$1.99 ,,,,,,,,
Teddy and The Robot,,,Grandreams Limited,1993,,1051,English,,,,,,Anne McKie,,1051,,1,$1.99 ,,,,,,,,
Franklin and Harriet,,,Kids Can Press,2001,,1052,English,,,,,,Brenda Clark,,1052,,1,,,,,,,,,
Cream of Creature from the School Cafeteria,,,Avon Books pub.,1985,,1053,English,,,,,,Mike Thaler,,1053,,1,$2.50 ,,,,,,,,
Stories Jesus Told,,,New Seasons Publication,,,1054,English,,,,,,Etta G. Wilson,,1054,,1,,,,,,,,,
The Three Wishes,,,Scholastic Printing New York,1968,,1055,English,,,,,,Yuri Salzman,,1055,,1,$1.96 ,,,,,,,,
A Silly Snowy Day,,,Scholastic Printing New York,2000,,1056,English,,,,,,Michael Coleman,,1056,,1,,,,,,,,,
Raindrops,,,Scholastic Printing New York,1994,,1057,English,,,,,,Sandy Gay,,1057,,1,,,,,,,,,
A Duck So Small,,,Scholastic Printing New York,1998,,1058,English,,,,,,A.H. Benjamin,,1058,,1,,,,,,,,,
"Annie, Bea, and Chi Chi Dolores",,,Houghton Mifflin Company,1997,,1059,English,,,,,,Donna Maurer,,1059,,1,,,,,,,,,
The story of Peter,,,"Dreamland Publication, Delhi",1988,,1060,English,,,,,,Vinay Saxena,,1060,,1,25,,,,,,,,
Arthur goes to camp,,,Little Brown And Company,,,1061,English,,,,,,Marc Brown,,1061,,1,$5.95 ,,,,,,,,
Arthur goes to camp,,,Little Brown And Company,,,1062,English,,,,,,Marc Brown,,1062,,1,$5.95 ,,,,,,,,
Bread and Jam for Frances,,,Harper Trophy,1986,,1063,English,,,,,,Russell Hoban,,1063,,1,,,,,,,,,
The Magic Fish,,,Scholastic Printing New York,1985,,1064,English,,,,,,Winslow Pinney Pels,,1064,,1,$2.99 ,,,,,,,,
A Little Bit of Winter,,,Scholastic Printing New York,1998,,1065,English,,,,,,Paul Stewart,,1065,,1,,,,,,,,,
Why Mosquitbes Buzz in Peoples Ears,,,Scholastic Printing New York,1975,,1066,English,,,,,,Verna Aardema,,1066,,1,$1.50 ,,,,,,,,
The Pigeon Finds a Hot Dog,,,Scholastic Printing New York,2004,,1067,English,,,,,,Willems,,1067,,1,,,,,,,,,
"Come On, Rain!",,,Scholastic Printing New York,2000,,1068,English,,,,,,Karen Hesse,,1068,,1,$1.50 ,,,,,,,,
Highlights Puzzlemania,,,Highlights for children Inc,1990,,1069,English,,,,,,Judith Hunt,,1069,,1,,,,,,,,,
Seven Candles for Kwanzaa,,,Scholastic Printing New York,1995,,1070,English,,,,,,Andrea Davis Pinkney,,1070,,1,,,,,,,,,
Had a Little Overcoat,,,Scholastic Printing New York,,,1071,English,,,,,,Simms Taback,,1071,,1,$4.95 ,,,,,,,,
The Tale of Timmy Tiptoes,,,Ottenheimer Publishers,1993,,1072,English,,,,,,Beatrix Potter,,1072,,1,,,,,,,,,
More Endangered Baby Animals,,,Antioch Publishing Company,1991,,1073,English,,,,,,Jill Wolf,,1073,,1,$2.50 ,,,,,,,,
Barney's Hats,,,Barney Publication,1993,,1074,English,,,,,,Linda Hartley,,1074,,1,$2.25 ,,,,,,,,
A Picture Book of Horses,,,Troll Associates,1991,,1075,English,,,,,,Joanne Gise,,1075,,1,$2.50 ,,,,,,,,
Thomas Gets Tricked and other stories,,,Random House,,,1076,English,,,,,,Rev W Awdry,,1076,,1,$2.99 ,,,,,,,,
Shadow,,,Aladdin Books,1986,,1077,English,,,,,,Marcia Brown,,1077,,1,$3.95 ,,,,,,,,
A Silly Snowy Day,,,Scholastic Printing New York,2000,,1078,English,,,,,,Micheal Coleman,,1078,,1,$3.95 ,,,,,,,,
Crow Boy,,,Caldecott Honor Book,1965,,1079,English,,,,,,Taro Yashima,,1079,,1,,,,,,,,,
Mathmania ,,,Highlights for children Inc,1999,,1080,English,,,,,,Jeff O'Hare,,1080,,1,$5.95 ,,,,,,,,
"Giggle, Giggle, Quack",,,Scholastic Printing New York,2002,,1081,English,,,,,,Doreen Cronin,,1081,,1,$3.99 ,,,,,,,,
Photographs by Ken Heyman Bread,,,Harper collins Pub,1993,,1082,English,,,,,,Ann Morris,,1082,,1,$5.99 ,,,,,,,,
The Day Jimmy's Boa Ate the Wash,,,Puffins Books,1984,,1083,English,,,,,,Trinka Hakes Noble,,1083,,1,$5.99 ,,,,,,,,
The Silly Riddle Book,,,Golden Books ,,,1084,English,,,,,,R.W. Alley,,1084,,1,$1.99 ,,,,,,,,
Mother Goose ,,,Platt & Munk Publishers,,,1085,English,,,,,,Gyo Fujikawa,,1085,,1,$1.99 ,,,,,,,,
The Teacher form the Black Lagoon,,,Scholastic Printing New York,1989,,1086,English,,,,,,Mike Thaler,,1086,,1,$1.99 ,,,,,,,,
Show Me Your Smile!,,,Scholastic Printing New York,2005,,1087,English,,,,,,Christine Ricci,,1087,,1,$3.99 ,,,,,,,,
Good Night Dora!,,,Scholastic Printing New York,2005,,1088,English,,,,,,Christine Ricci,,1088,,1,$3.99 ,,,,,,,,
Gient Children,,,Scholastic Printing New York,2002,,1089,English,,,,,,Brod Bagert,,1089,,1,$4.99 ,,,,,,,,
A Picture Book of the U.S.A,,,Scholastic Printing New York,1991,,1090,English,,,,,,Beth Goodman,,1090,,1,$2.50 ,,,,,,,,
A Kiss For Little Bear,,,Scholastic Printing New York,,,1091,English,,,,,,Else Minarik,,1091,,1,,,,,,,,,
Ben's Trumpet,,,Mulberry Paperback Book,,,1092,English,,,,,,Rachel Isadora,,1092,,1,$5.95 ,,,,,,,,
Where's Spot ?,,,Puffins Books,1980,,1093,English,,,,,,Eric Hill,,1093,,1,$6.99 ,,,,,,,,
Just Grandma and Me,,,Golden Books ,1983,,1094,English,,,,,,Mercer Mayer,,1094,,1,,,,,,,,,
The Case of the Furry Thing,,,Modern Curriculum Press,1996,,1095,English,,,,,,Lucy Floyd,,1095,,1,$1.25 ,,,,,,,,
Amazing Magnets,,,Troll Associates,1983,,1096,English,,,,,,David Adler,,1096,,1,$1.25 ,,,,,,,,
Silly Little Goose!,,,Scholastic Printing New York,,,1097,English,,,,,,Nancy Tafuri,,1097,,1,,,,,,,,,
Thomas' Milk Shake Muddle,,,Random House,1993,,1098,English,,,,,,Terry Palone,,1098,,1,$2.50 ,,,,,,,,
Alice In Wonderland,,,Walt Disney,,,1099,English,,,,,,Disney,,1099,,1,,,,,,,,,
The Araboolies of Liberty Street,,,A Dragonfly Book,,,1100,English,,,,,,Sam Swope,,1100,,1,$2.50 ,,,,,,,,
How it Works The Human Body,,,Horus Editions,1995,,1101,English,,,,,,Kate Barnes,,1101,,1,,,,,,,,,
One to Ten and Down again,,,Brothercare Treademark,1980,,1102,English,,,,,,David Lloyd,,1102,,1,,,,,,,,,
Franklin Fibs ,,,Kids Can Press,1991,,1103,English,,,,,,Cameron,,1103,,1,,,,,,,,,
Why Does Economic Freedom Matter?,,,The Haritage Foundation,,,1104,English,,,,,,Kim R. Holmes,,1104,,1,,,,,,,,,
Shopping Day,,,Waterford Institute,,,1105,English,,,,,,Laura Smith,,1105,,1,,,,,,,,,
Baby Bug,,,Scholastic Printing New York,,,1106,English,,,,,,Clara Vulliamy,,1106,,1,$1.99 ,,,,,,,,
Being Me ,,,Scholastic Printing New York,2006,,1107,English,,,,,,Julie Broski,,1107,,1,,,,,,,,,
Martin Luther King,,,Scholastic Printing New York,1990,,1108,English,,,,,,Ellen Levine,,1108,,1,,,,,,,,,
Scooby Doo2 Monsters Unleashed,,,Scholastic Printing New York,2004,,1109,English,,,,,,Leon McCann,,1109,,1,$3.50 ,,,,,,,,
Pongo to The Rescue!,,,A Golden Book,2001,,1110,English,,,,,,Justine Korman,,1110,,1,$2.50 ,,,,,,,,
Where does the butterfly go when it rains,,,Scholastic Printing New York,,,1111,English,,,,,,May Garelick,,1111,,1,,,,,,,,,
Puzzlemania,,,Highlights for children Inc,1990,,1112,English,,,,,,Judith Hunt,,1112,,1,,,,,,,,,
A Place Called Kindergarten,,,Penguin Group New York,2000,,1113,English,,,,,,Jessica Harper,,1113,,1,$6.99 ,,,,,,,,
At The Crossroads ,,,Scholastic Printing New York,,,1114,English,,,,,,Rachel Isadora,,1114,,1,$3.99 ,,,,,,,,
Froggy's Baby Sister,,,Penguin Group New York,,,1115,English,,,,,,Jonathan London ,,1115,,1,$5.99 ,,,,,,,,
Sarah and the Terns,,,Macmillan Publishing New York,1997,,1116,English,,,,,,John Himmelman,,1116,,1,$2.99 ,,,,,,,,
Possum Stew,,,Trumpet Club Pub,1990,,1117,English,,,,,,Doug Cushman,,1117,,1,$1.99 ,,,,,,,,
Anna Banana And Me,,,Houghton Mifflin Company,,,1118,English,,,,,,lenore Blegvad,,1118,,1,,,,,,,,,
The Alaska Mother Goose,,,Pawa Publishing,1992,,1119,English,,,,,,Shelley Gill,,1119,,1,$1.99 ,,,,,,,,
Outside and Inside Sankes,,,Scholastic Printing New York,1995,,1120,English,,,,,,Sandra Markle,,1120,,1,,,,,,,,,
Kermit the Hermit,,,Houghton Mifflin Company,,,1121,English,,,,,,Bill Peet,,1121,,1,,,,,,,,,
One Tiny Turtle,,,Scholastic Printing New York,2001,,1122,English,,,,,,Nicola Davies,,1122,,1,$3.99 ,,,,,,,,
Shy Charles,,,Puffins Books,1988,,1123,English,,,,,,Rosemary Wells,,1123,,1,$5.99 ,,,,,,,,
The Chimpanzees Happytown,,,Scholastic Printing New York,,,1124,English,,,,,,Giles Andreae,,1124,,1,,,,,,,,,
Rachel Carson Friend of the Earth,,,Troll Associates,1993,,1125,English,,,,,,Francene Sabin,,1125,,1,$2.95 ,,,,,,,,
The Pirate Queen,,,Trumpet Club Pub,,,1126,English,,,,,,Emily Arnold McCully,,1126,,1,,,,,,,,,
A Tale of Two Cities,,,Wilco Pub House,2003,,1127,English,,,,,,Charles Dickens,,1127,,1,,,,,,,,,
What's Next P.J Funnybunny?,,,Random House,,,1128,English,,,,,,Roger Bollen,,1128,,1,,,,,,,,,
One woolly wombat,,,Scholastic Printing New York,2000,,1129,English,,,,,,Rod Trinca,,1129,,1,$14.95 ,,,,,,,,
Dinosaur Discovery Kit,,,D K Publishing,2007,,1130,English,,,,,,John Malam,,1130,,1,$1.99 ,,,,,,,,
My Book of Inventions,,,Simon & Schuster Children's Publishing,2001,,1131,English,,,,,,Jimmy Neutron,,1131,,1,$3.50 ,,,,,,,,
Frogs Only!,,,Golden Books ,1989,,1132,English,,,,,,Lousie Gikow,,1132,,1,$1.74 ,,,,,,,,
Music in the Night,,,Silver Burdett Ginn,1996,,1133,English,,,,,,Etta G. Wilson,,1133,,1,,,,,,,,,
Why is the Grass Green?,,,Checkerboard Press,1985,,1134,English,,,,,,Chris Arvetis,,1134,,1,$1.99 ,,,,,,,,
Tremendous Tractors,,,Kingfishers,2005,,1135,English,,,,,,Tonny Mitton,,1135,,1,$3.99 ,,,,,,,,
The amazing Spider Man,,,Macmillan Publishing New York,2005,,1136,English,,,,,,David Seidman,,1136,,1,$3.99 ,,,,,,,,
All About Sound,,,Scholastic Printing New York,1994,,1137,English,,,,,,Melvin Berger,,1137,,1,$3.96 ,,,,,,,,
Exploring The Sea,,,Innisbrook Wraps,2005,,1138,English,,,,,,Rob Hadgraft,,1138,,1,$5.95 ,,,,,,,,
What Makes Day and Night,,,Harper Collins Publishers,1986,,1139,English,,,,,,Franklyn M.Branley,,1139,,1,$1.50 ,,,,,,,,
Fall for All,,,Little Trolley Book,1977,,1140,English,,,,,,Joan Wade Cole,,1140,,1,$1.50 ,,,,,,,,
Dandelion ,,,Puffins Books,1977,,1141,English,,,,,,Don Freeman,,1141,,1,$5.99 ,,,,,,,,
Over in the Meadow,,,Scholastic Printing New York,1971,,1142,English,,,,,,Olive A. Wadsworth,,1142,,1,$4.99 ,,,,,,,,
Up and Down on the Merry Go Round,,,Scholastic Printing New York,,,1143,English,,,,,,Bill Martin,,1143,,1,$7.95 ,,,,,,,,
What's It Like to Be a Fish?,,,Harper Collins Publishers,1996,,1144,English,,,,,,Wendy Pfeffer,,1144,,1,,,,,,,,,
